name, movie, percent of dialogue, percent of fanworks (literal), percent of fanworks (including sub tags), age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works in closest fandom (literal), AO3 works in closest fandom (including fandom subtags), AO3 closest fandom,title similarity
brett,Maximum Overdrive,0.233566433566,-1,-1,28,f,1986,6580,tt0091499,2145,17,-1,0,,0
connie,Maximum Overdrive,0.0615384615385,-1,-1,22,f,1986,6580,tt0091499,2145,17,-1,0,,0
curt,Maximum Overdrive,0.0993006993007,-1,-1,None,m,1986,6580,tt0091499,2145,17,-1,0,,0
handy,Maximum Overdrive,0.0671328671329,-1,-1,37,m,1986,6580,tt0091499,2145,17,-1,0,,0
aisha,Body of Lies,0.0619801448887,0.238166791886,0.238166791886,25,f,2008,6582,tt0758774,11181,47,317,317,The Losers (2010),0.117647058824
al-saleem,Body of Lies,0.0270101064306,-1,-1,43,m,2008,6582,tt0758774,11181,47,0,0,,0
bassam,Body of Lies,0.034433413827,-1,-1,29,m,2008,6582,tt0758774,11181,47,0,0,,0
ed hoffman,Body of Lies,0.226634469189,0.0833333333333,0.0833333333333,44,m,2008,6582,tt0758774,11181,47,5,5,Body of Lies (2008),0.631578947368
garland,Body of Lies,0.0261157320454,-1,-1,51,m,2008,6582,tt0758774,11181,47,0,0,,0
hani,Body of Lies,0.157141579465,-1,-1,45,m,2008,6582,tt0758774,11181,47,0,0,,0
holiday,Body of Lies,0.0173508630713,0.025765781012,0.0,46,m,2008,6582,tt0758774,11181,47,1218,0,Captain America (Movies),0.0416666666667
nizar,Body of Lies,0.0160093014936,-1,-1,37,m,2008,6582,tt0758774,11181,47,0,0,,0
omar sadiki,Body of Lies,0.0167248010017,-1,-1,None,m,2008,6582,tt0758774,11181,47,0,0,,0
roger ferris,Body of Lies,0.40443609695,0.8,0.8,34,m,2008,6582,tt0758774,11181,47,48,48,Body of Lies (2008),0.631578947368
skip,Body of Lies,0.0121634916376,0.0147058823529,0.0147058823529,42,m,2008,6582,tt0758774,11181,47,2,2,The Road to El Dorado (2000),0.0357142857143
bobby garfield,Hearts in Atlantis,0.366002795248,-1,-1,12,m,2001,6585,tt0252501,5724,37,-1,0,,0
carol gerber,Hearts in Atlantis,0.129804332635,-1,-1,14,f,2001,6585,tt0252501,5724,37,-1,0,,0
liz garfield,Hearts in Atlantis,0.151118099231,-1,-1,37,f,2001,6585,tt0252501,5724,37,-1,0,,0
ted brautigan,Hearts in Atlantis,0.353074772886,-1,-1,64,m,2001,6585,tt0252501,5724,37,-1,0,,0
army-jacket,Art School Confidential,0.019884009942,-1,-1,29,m,2006,6605,tt0364955,7242,4,-1,0,,0
audrey,Art School Confidential,0.141811654239,-1,-1,26,f,2006,6605,tt0364955,7242,4,-1,0,,0
bardo,Art School Confidential,0.111709472521,-1,-1,29,m,2006,6605,tt0364955,7242,4,-1,0,,0
beat girl,Art School Confidential,0.0196078431373,-1,-1,26,f,2006,6605,tt0364955,7242,4,-1,0,,0
candace,Art School Confidential,0.0244407622204,-1,-1,29,f,2006,6605,tt0364955,7242,4,-1,0,,0
Cliffy,Art School Confidential,0.0139464236399,-1,-1,None,m,2006,6605,tt0364955,7242,4,-1,0,,0
eno,Art School Confidential,0.0229218447943,-1,-1,None,m,2006,6605,tt0364955,7242,4,-1,0,,0
jerome,Art School Confidential,0.236536868268,-1,-1,21,m,2006,6605,tt0364955,7242,4,-1,0,,0
jimmy,Art School Confidential,0.0619994476664,-1,-1,57,m,2006,6605,tt0364955,7242,4,-1,0,,0
jonah,Art School Confidential,0.0336923501795,-1,-1,34,m,2006,6605,tt0364955,7242,4,-1,0,,0
marvin bushmill,Art School Confidential,0.0151891742613,-1,-1,33,m,2006,6605,tt0364955,7242,4,-1,0,,0
matthew,Art School Confidential,0.0225075945871,-1,-1,30,m,2006,6605,tt0364955,7242,4,-1,0,,0
Professor Sandi,Art School Confidential,0.135321734328,-1,-1,53,m,2006,6605,tt0364955,7242,4,-1,0,,0
sophie,Art School Confidential,0.0356255178128,-1,-1,None,f,2006,6605,tt0364955,7242,4,-1,0,,0
vince,Art School Confidential,0.104805302403,-1,-1,30,m,2006,6605,tt0364955,7242,4,-1,0,,0
caberts,Big Fan,0.0386033931645,-1,-1,None,m,2009,6607,tt1228953,4067,None,0,0,,0
gina aufiero,Big Fan,0.0297516597,-1,-1,42,f,2009,6607,tt1228953,4067,None,0,0,,0
len,Big Fan,0.100319645931,-1,-1,None,m,2009,6607,tt1228953,4067,None,0,0,,0
melissa,Big Fan,0.0405704450455,9.00316911553e-05,0.000252088735235,None,f,2009,6607,tt1228953,4067,None,15,42,Marvel Cinematic Universe,0.04
parking garage ,Big Fan,0.0508974674207,-1,-1,None,f,2009,6607,tt1228953,4067,None,0,0,,0
paul aufiero,Big Fan,0.430292598967,-1,-1,40,m,2009,6607,tt1228953,4067,None,0,0,,0
philadelphia ph,Big Fan,0.115072535038,-1,-1,39,m,2009,6607,tt1228953,4067,None,0,0,,0
randy clark,Big Fan,0.0282763707893,-1,-1,None,m,2009,6607,tt1228953,4067,None,0,0,,0
sal,Big Fan,0.125891320384,0.0029304029304,0.003663003663,40,m,2009,6607,tt1228953,4067,None,8,10,Batman (Movies - Nolan),0.0869565217391
theresa,Big Fan,0.0403245635604,0.0042107001321,0.0423546895641,None,f,2009,6607,tt1228953,4067,None,51,513,The Shadowhunter Chronicles - All Media Types,0.0222222222222
blonde woman,The Three Stooges,0.045609152752,-1,-1,None,f,2012,6610,tt0383010,6468,48,-1,0,,0
charles,The Three Stooges,0.0256648113791,-1,-1,None,m,2012,6610,tt0383010,6468,48,-1,0,,0
curly,The Three Stooges,0.18599257885,-1,-1,37,m,2012,6610,tt0383010,6468,48,-1,0,,0
heavyset woman,The Three Stooges,0.0171614100186,-1,-1,73,f,2012,6610,tt0383010,6468,48,-1,0,,0
larry,The Three Stooges,0.186456400742,-1,-1,42,m,2012,6610,tt0383010,6468,48,-1,0,,0
lydia,The Three Stooges,0.0397340754484,-1,-1,40,f,2012,6610,tt0383010,6468,48,-1,0,,0
moe,The Three Stooges,0.283085961657,-1,-1,37,m,2012,6610,tt0383010,6468,48,-1,0,,0
Mother Superior,The Three Stooges,0.0545763760049,-1,-1,52,f,2012,6610,tt0383010,6468,48,-1,0,,0
mr wiley,The Three Stooges,0.0358688930118,-1,-1,None,m,2012,6610,tt0383010,6468,48,-1,0,,0
mrs wiley,The Three Stooges,0.0217996289425,-1,-1,None,f,2012,6610,tt0383010,6468,48,-1,0,,0
Sister Rosemary,The Three Stooges,0.034941249227,-1,-1,31,f,2012,6610,tt0383010,6468,48,-1,0,,0
teddy,The Three Stooges,0.0691094619666,-1,-1,35,m,2012,6610,tt0383010,6468,48,-1,0,,0
bud dodge,Career Opportunities,0.0271278083341,-1,-1,41,m,1991,6611,tt0101545,10727,23,-1,0,,0
custodian,Career Opportunities,0.0410179919828,-1,-1,36,m,1991,6611,tt0101545,10727,23,-1,0,,0
gas station own,Career Opportunities,0.0103477207048,-1,-1,None,m,1991,6611,tt0101545,10727,23,-1,0,,0
gil kinney,Career Opportunities,0.0830614337653,-1,-1,26,m,1991,6611,tt0101545,10727,23,-1,0,,0
jim dodge,Career Opportunities,0.428917684348,-1,-1,28,m,1991,6611,tt0101545,10727,23,-1,0,,0
josie mcclellan,Career Opportunities,0.240980702899,-1,-1,21,f,1991,6611,tt0101545,10727,23,-1,0,,0
nestor pyle,Career Opportunities,0.0882819054722,-1,-1,28,m,1991,6611,tt0101545,10727,23,-1,0,,0
officer don,Career Opportunities,0.0146359653212,-1,-1,51,m,1991,6611,tt0101545,10727,23,-1,0,,0
penny dodge,Career Opportunities,0.016220751375,-1,-1,24,f,1991,6611,tt0101545,10727,23,-1,0,,0
roger roy mccle,Career Opportunities,0.0202293278643,-1,-1,60,m,1991,6611,tt0101545,10727,23,-1,0,,0
young man,Career Opportunities,0.0291787079333,-1,-1,None,m,1991,6611,tt0101545,10727,23,-1,0,,0
anise hall,Curly Sue,0.0136972802523,-1,-1,None,f,1991,6612,tt0101635,10148,69,-1,0,,0
bernard oxbar,Curly Sue,0.0457232952306,-1,-1,49,m,1991,6612,tt0101635,10148,69,-1,0,,0
bill dancer,Curly Sue,0.290697674419,-1,-1,37,m,1991,6612,tt0101635,10148,69,-1,0,,0
curly sue,Curly Sue,0.177966101695,-1,-1,10,f,1991,6612,tt0101635,10148,69,-1,0,,0
grey ellison,Curly Sue,0.32213243989,-1,-1,32,f,1991,6612,tt0101635,10148,69,-1,0,,0
theater patron,Curly Sue,0.0146826960978,-1,-1,31,m,1991,6612,tt0101635,10148,69,-1,0,,0
walker mccormic,Curly Sue,0.135100512416,-1,-1,45,m,1991,6612,tt0101635,10148,69,-1,0,,0
arno crostic,Scanners,0.024171702438,-1,-1,None,m,1981,6613,tt0081455,4799,None,-1,0,,0
benjamin pierce,Scanners,0.0293811210669,-1,-1,38,m,1981,6613,tt0081455,4799,None,-1,0,,0
braedon keller,Scanners,0.0914773911232,-1,-1,44,m,1981,6613,tt0081455,4799,None,-1,0,,0
cameron vale,Scanners,0.274432173369,-1,-1,35,m,1981,6613,tt0081455,4799,None,-1,0,,0
darryl revok,Scanners,0.162533861221,-1,-1,31,m,1981,6613,tt0081455,4799,None,-1,0,,0
dr. paul ruth,Scanners,0.307147322359,-1,-1,53,m,1981,6613,tt0081455,4799,None,-1,0,,0
kim obrist,Scanners,0.110856428423,-1,-1,33,f,1981,6613,tt0081455,4799,None,-1,0,,0
andré petrescu,Cosmopolis,0.0234731084777,-1,-1,47,m,2012,6614,tt1480656,8776,0,-1,0,,0
anthony adubato,Cosmopolis,0.0698495897903,-1,-1,83,m,2012,6614,tt1480656,8776,0,-1,0,,0
benno levin,Cosmopolis,0.139471285324,-1,-1,45,m,2012,6614,tt1480656,8776,0,-1,0,,0
brutha fez,Cosmopolis,0.0145852324521,-1,-1,34,m,2012,6614,tt1480656,8776,0,-1,0,,0
didi fancher,Cosmopolis,0.0320191431176,-1,-1,48,f,2012,6614,tt1480656,8776,0,-1,0,,0
elise shifrin,Cosmopolis,0.0703053783045,-1,-1,25,f,2012,6614,tt1480656,8776,0,-1,0,,0
eric packer,Cosmopolis,0.35403372835,-1,-1,26,m,2012,6614,tt1480656,8776,0,-1,0,,0
ibrahim hamadou,Cosmopolis,0.0347538742024,-1,-1,47,m,2012,6614,tt1480656,8776,0,-1,0,,0
jane melman,Cosmopolis,0.0565177757521,-1,-1,31,f,2012,6614,tt1480656,8776,0,-1,0,,0
kendra hays,Cosmopolis,0.021194165907,-1,-1,None,f,2012,6614,tt1480656,8776,0,-1,0,,0
michael chin,Cosmopolis,0.0240428441203,-1,-1,None,m,2012,6614,tt1480656,8776,0,-1,0,,0
shiner,Cosmopolis,0.0255241567912,-1,-1,30,m,2012,6614,tt1480656,8776,0,-1,0,,0
torval,Cosmopolis,0.0546946216955,-1,-1,38,m,2012,6614,tt1480656,8776,0,-1,0,,0
vija kinsky,Cosmopolis,0.0795350957156,-1,-1,35,f,2012,6614,tt1480656,8776,0,-1,0,,0
adele,Dumb and Dumber To,0.0637453562985,-1,-1,45,f,2014,6617,tt2096672,11844,91,-1,0,,0
dr. pinchelow,Dumb and Dumber To,0.0717662951706,-1,-1,61,m,2014,6617,tt2096672,11844,91,-1,0,,0
dr. walcott,Dumb and Dumber To,0.0206011482607,-1,-1,None,f,2014,6617,tt2096672,11844,91,-1,0,,0
fraida,Dumb and Dumber To,0.0472813238771,-1,-1,60,f,2014,6617,tt2096672,11844,91,-1,0,,0
harry,Dumb and Dumber To,0.295761567038,-1,-1,59,m,2014,6617,tt2096672,11844,91,-1,0,,0
lloyd,Dumb and Dumber To,0.339159067882,-1,-1,52,m,2014,6617,tt2096672,11844,91,-1,0,,0
ms. sourpuss,Dumb and Dumber To,0.0143532590341,-1,-1,None,f,2014,6617,tt2096672,11844,91,-1,0,,0
penny,Dumb and Dumber To,0.0889902060115,-1,-1,29,f,2014,6617,tt2096672,11844,91,-1,0,,0
travis,Dumb and Dumber To,0.0583417764269,-1,-1,44,m,2014,6617,tt2096672,11844,91,-1,0,,0
colonel montfor,The Wolfman,0.0196973069219,-1,-1,None,m,2010,6622,tt0780653,8986,68,-1,0,,0
doctok,The Wolfman,0.0773425328288,-1,-1,None,m,2010,6622,tt0780653,8986,68,-1,0,,0
doctoyd,The Wolfman,0.0654351212998,-1,-1,None,m,2010,6622,tt0780653,8986,68,-1,0,,0
fisk,The Wolfman,0.0115735588694,-1,-1,None,m,2010,6622,tt0780653,8986,68,-1,0,,0
gwen's maid,The Wolfman,0.136434453594,-1,-1,29,f,2010,6622,tt0780653,8986,68,-1,0,,0
lawrence talbot,The Wolfman,0.310482973514,-1,-1,43,m,2010,6622,tt0780653,8986,68,-1,0,,0
maleva,The Wolfman,0.0144669485867,-1,-1,66,f,2010,6622,tt0780653,8986,68,-1,0,,0
rag picker,The Wolfman,0.0390607611841,-1,-1,None,m,2010,6622,tt0780653,8986,68,-1,0,,0
sir john talbot,The Wolfman,0.247384820832,-1,-1,73,m,2010,6622,tt0780653,8986,68,-1,0,,0
squire strickla,The Wolfman,0.0781215223681,-1,-1,None,m,2010,6622,tt0780653,8986,68,-1,0,,0
bill,My Best Friend's Birthday,0.0429441624365,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
cecilia,My Best Friend's Birthday,0.0634517766497,-1,-1,None,f,1987,6625,tt0359715,9850,None,-1,0,,0
clancy,My Best Friend's Birthday,0.0306598984772,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
clarence pool,My Best Friend's Birthday,0.430558375635,-1,-1,24,m,1987,6625,tt0359715,9850,None,-1,0,,0
clifford,My Best Friend's Birthday,0.0331979695431,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
cute girl,My Best Friend's Birthday,0.0102538071066,-1,-1,None,f,1987,6625,tt0359715,9850,None,-1,0,,0
eddie,My Best Friend's Birthday,0.069847715736,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
lenny otis,My Best Friend's Birthday,0.0102538071066,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
mickey burnett,My Best Friend's Birthday,0.171370558376,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
misty,My Best Friend's Birthday,0.0955329949239,-1,-1,None,f,1987,6625,tt0359715,9850,None,-1,0,,0
oliver brandon,My Best Friend's Birthday,0.0137055837563,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
ronny,My Best Friend's Birthday,0.0282233502538,-1,-1,None,m,1987,6625,tt0359715,9850,None,-1,0,,0
hassan,The Hundred-Foot Journey,0.339600271003,-1,-1,31,m,2014,6634,tt2980648,5904,57,-1,0,,0
jean-pierre,The Hundred-Foot Journey,0.0384485094851,-1,-1,38,m,2014,6634,tt2980648,5904,57,-1,0,,0
Madame Mallory,The Hundred-Foot Journey,0.17987804878,-1,-1,69,f,2014,6634,tt2980648,5904,57,-1,0,,0
Mahira,The Hundred-Foot Journey,0.0293021680217,-1,-1,None,f,2014,6634,tt2980648,5904,57,-1,0,,0
mama,The Hundred-Foot Journey,0.0745257452575,-1,-1,47,f,2014,6634,tt2980648,5904,57,-1,0,,0
Marguerite,The Hundred-Foot Journey,0.189024390244,-1,-1,28,f,2014,6634,tt2980648,5904,57,-1,0,,0
mayor,The Hundred-Foot Journey,0.0992547425474,-1,-1,62,m,2014,6634,tt2980648,5904,57,-1,0,,0
paul,The Hundred-Foot Journey,0.0499661246612,-1,-1,43,m,2014,6634,tt2980648,5904,57,-1,0,,0
charlie hollowa,Prometheus,0.151451489687,-1,-1,36,m,2012,6649,tt1446714,5236,137,0,0,,0
david,Prometheus,0.218296409473,0.555555555556,0.555555555556,35,m,2012,6649,tt1446714,5236,137,370,370,Newsies (1992),0.0714285714286
elizabeth shaw,Prometheus,0.237203972498,0.324175824176,0.324175824176,33,f,2012,6649,tt1446714,5236,137,59,59,Prometheus (2012),0.588235294118
fifield,Prometheus,0.0395339954163,0.142857142857,0.142857142857,46,m,2012,6649,tt1446714,5236,137,26,26,Prometheus (2012),0.588235294118
janek,Prometheus,0.140565317036,0.0604395604396,0.0604395604396,40,m,2012,6649,tt1446714,5236,137,11,11,Prometheus (2012),0.588235294118
meredith vicker,Prometheus,0.096256684492,-1,-1,37,f,2012,6649,tt1446714,5236,137,0,0,,0
peter weyland,Prometheus,0.116692131398,0.0824175824176,0.0824175824176,45,m,2012,6649,tt1446714,5236,137,15,15,Prometheus (2012),0.588235294118
betty ross,Hulk,0.0136558268719,-1,-1,33,f,2003,6672,tt0286716,8641,190,0,0,,0
bruce banner,Hulk,0.22393241523,-1,-1,35,m,2003,6672,tt0286716,8641,190,0,0,,0
capt siegel,Hulk,0.0200208309223,-1,-1,None,m,2003,6672,tt0286716,8641,190,0,0,,0
doc samson,Hulk,0.0229140145816,-1,-1,None,m,2003,6672,tt0286716,8641,190,0,0,,0
leder,Hulk,0.254368707326,-1,-1,None,m,2003,6672,tt0286716,8641,190,0,0,,0
marlo,Hulk,0.032056474945,0.000112309074573,0.000112309074573,None,f,2003,6672,tt0286716,8641,190,1,1,Hunger Games Series - All Media Types,0.0540540540541
rick jones,Hulk,0.195232033329,-1,-1,None,m,2003,6672,tt0286716,8641,190,0,0,,0
ross,Hulk,0.118157620646,-1,-1,59,m,2003,6672,tt0286716,8641,190,0,0,,0
simple man,Hulk,0.0118041893299,-1,-1,None,m,2003,6672,tt0286716,8641,190,0,0,,0
talbot,Hulk,0.0667746788566,-1,-1,32,m,2003,6672,tt0286716,8641,190,0,0,,0
technician,Hulk,0.0173591019558,-1,-1,32,f,2003,6672,tt0286716,8641,190,0,0,,0
vince,Hulk,0.0237241060062,-1,-1,None,m,2003,6672,tt0286716,8641,190,0,0,,0
frank castle,The Punisher,0.411705348133,0.000872013354262,0.000872013354262,35,m,2004,6674,tt0330793,1982,47,70,70,The Avengers (Marvel Movies),0.142857142857
frank sr,The Punisher,0.0792129162462,-1,-1,None,m,2004,6674,tt0330793,1982,47,0,0,,0
howard saint,The Punisher,0.117053481332,-1,-1,50,m,2004,6674,tt0330793,1982,47,0,0,,0
joan,The Punisher,0.0509586276488,-1,-1,32,f,2004,6674,tt0330793,1982,47,0,0,,0
john saint,The Punisher,0.0640766902119,-1,-1,29,m,2004,6674,tt0330793,1982,47,0,0,,0
leonard glass,The Punisher,0.0807265388496,-1,-1,None,m,2004,6674,tt0330793,1982,47,0,0,,0
nicky duka,The Punisher,0.119576185671,-1,-1,None,m,2004,6674,tt0330793,1982,47,0,0,,0
tattooed mike,The Punisher,0.0766902119072,-1,-1,32,m,2004,6674,tt0330793,1982,47,0,0,,0
dr. otto octavi,Spider-Man 2,0.285996743429,-1,-1,51,m,2004,6679,tt0316654,8598,522,-1,0,,0
girl,Spider-Man 2,0.01872528495,-1,-1,None,f,2004,6679,tt0316654,8598,522,-1,0,,0
harry osborn,Spider-Man 2,0.0781577110956,-1,-1,26,m,2004,6679,tt0316654,8598,522,-1,0,,0
J. Jonah Jameso,Spider-Man 2,0.0888578739242,-1,-1,49,m,2004,6679,tt0316654,8598,522,-1,0,,0
Mary Jane Watso,Spider-Man 2,0.155268667132,-1,-1,22,f,2004,6679,tt0316654,8598,522,-1,0,,0
may parker,Spider-Man 2,0.0714119562689,-1,-1,77,f,2004,6679,tt0316654,8598,522,-1,0,,0
mr. aziz,Spider-Man 2,0.0295417538963,-1,-1,38,m,2004,6679,tt0316654,8598,522,-1,0,,0
Norman Osborn,Spider-Man 2,0.0169806931845,-1,-1,51,m,2004,6679,tt0316654,8598,522,-1,0,,0
peter parker,Spider-Man 2,0.25505931612,-1,-1,29,m,2004,6679,tt0316654,8598,522,-1,0,,0
brogan-moore,Witness for the Prosecution,0.0189119775858,-1,-1,54,m,1957,6701,tt0051201,12849,None,-1,0,,0
carter,Witness for the Prosecution,0.0340882558954,-1,-1,61,m,1957,6701,tt0051201,12849,None,-1,0,,0
christine,Witness for the Prosecution,0.145303136431,-1,-1,56,f,1957,6701,tt0051201,12849,None,-1,0,,0
inspector hearn,Witness for the Prosecution,0.0258385866604,-1,-1,60,m,1957,6701,tt0051201,12849,None,-1,0,,0
janet mackenzie,Witness for the Prosecution,0.0404700754923,-1,-1,77,f,1957,6701,tt0051201,12849,None,-1,0,,0
judge,Witness for the Prosecution,0.0158767219239,-1,-1,72,m,1957,6701,tt0051201,12849,None,-1,0,,0
leonard vole,Witness for the Prosecution,0.219316678341,-1,-1,43,m,1957,6701,tt0051201,12849,None,-1,0,,0
mayhew,Witness for the Prosecution,0.035800451397,-1,-1,63,m,1957,6701,tt0051201,12849,None,-1,0,,0
miss plimsoll,Witness for the Prosecution,0.0319090979843,-1,-1,55,f,1957,6701,tt0051201,12849,None,-1,0,,0
mr. myers,Witness for the Prosecution,0.0852206397385,-1,-1,52,m,1957,6701,tt0051201,12849,None,-1,0,,0
sir wilfrid rob,Witness for the Prosecution,0.347264378551,-1,-1,58,m,1957,6701,tt0051201,12849,None,-1,0,,0
cheech,Bullets Over Broadway,0.139902218879,-1,-1,42,m,1994,6707,tt0109348,5318,27,-1,0,,0
David Shayne,Bullets Over Broadway,0.255359157578,-1,-1,28,m,1994,6707,tt0109348,5318,27,-1,0,,0
ellen,Bullets Over Broadway,0.0614892816848,-1,-1,46,f,1994,6707,tt0109348,5318,27,-1,0,,0
helen sinclair,Bullets Over Broadway,0.179390748402,-1,-1,46,f,1994,6707,tt0109348,5318,27,-1,0,,0
julian marx,Bullets Over Broadway,0.092892064686,-1,-1,74,m,1994,6707,tt0109348,5318,27,-1,0,,0
nick valenti,Bullets Over Broadway,0.126739375705,-1,-1,57,m,1994,6707,tt0109348,5318,27,-1,0,,0
olive neal,Bullets Over Broadway,0.0755923279428,-1,-1,36,f,1994,6707,tt0109348,5318,27,-1,0,,0
rocco,Bullets Over Broadway,0.026513726965,-1,-1,52,m,1994,6707,tt0109348,5318,27,-1,0,,0
sheldon flender,Bullets Over Broadway,0.0201203459947,-1,-1,47,m,1994,6707,tt0109348,5318,27,-1,0,,0
warner purcell,Bullets Over Broadway,0.0220007521625,-1,-1,45,m,1994,6707,tt0109348,5318,27,-1,0,,0
cookie,Deconstructing Harry,0.0545859636094,-1,-1,38,f,1997,6709,tt0118954,2693,20,-1,0,,0
harry block,Deconstructing Harry,0.434831043446,-1,-1,62,m,1997,6709,tt0118954,2693,20,-1,0,,0
harvey stern,Deconstructing Harry,0.0805792796138,-1,-1,22,m,1997,6709,tt0118954,2693,20,-1,0,,0
helen,Deconstructing Harry,0.0883772744152,-1,-1,35,f,1997,6709,tt0118954,2693,20,-1,0,,0
hilly,Deconstructing Harry,0.0527292981805,-1,-1,11,m,1997,6709,tt0118954,2693,20,-1,0,,0
joan,Deconstructing Harry,0.103230597846,-1,-1,46,f,1997,6709,tt0118954,2693,20,-1,0,,0
ken,Deconstructing Harry,0.0738952840698,-1,-1,59,m,1997,6709,tt0118954,2693,20,-1,0,,0
richard,Deconstructing Harry,0.070181953212,-1,-1,52,m,1997,6709,tt0118954,2693,20,-1,0,,0
satan's helper,Deconstructing Harry,0.0415893056071,-1,-1,None,m,1997,6709,tt0118954,2693,20,-1,0,,0
medieval times ,The Cable Guy,0.0112265239744,-1,-1,31,m,1996,6712,tt0115798,9531,118,-1,0,,0
rick,The Cable Guy,0.0521456300493,-1,-1,27,m,1996,6712,tt0115798,9531,118,-1,0,,0
rikki klieman,The Cable Guy,0.0175217710628,-1,-1,48,f,1996,6712,tt0115798,9531,118,-1,0,,0
robin harris,The Cable Guy,0.0841464694156,-1,-1,24,f,1996,6712,tt0115798,9531,118,-1,0,,0
steven m. kovac,The Cable Guy,0.32147728465,-1,-1,34,m,1996,6712,tt0115798,9531,118,-1,0,,0
the cable guy,The Cable Guy,0.513482320848,-1,-1,34,m,1996,6712,tt0115798,9531,118,-1,0,,0
abner mercer,The Way of the Gun,0.015818431912,-1,-1,65,m,2000,6724,tt0202677,11632,9,0,0,,0
dr. allen paint,The Way of the Gun,0.0731602475928,-1,-1,None,m,2000,6724,tt0202677,11632,9,0,0,,0
francesca chidd,The Way of the Gun,0.0373968363136,-1,-1,28,f,2000,6724,tt0202677,11632,9,0,0,,0
hale chidduck,The Way of the Gun,0.0776306740028,-1,-1,58,m,2000,6724,tt0202677,11632,9,0,0,,0
interviewer,The Way of the Gun,0.011605914718,-1,-1,None,m,2000,6724,tt0202677,11632,9,0,0,,0
jeffers,The Way of the Gun,0.124914030261,-1,-1,29,m,2000,6724,tt0202677,11632,9,0,0,,0
joe sarno,The Way of the Gun,0.161709078404,-1,-1,60,m,2000,6724,tt0202677,11632,9,0,0,,0
mr. longbaugh,The Way of the Gun,0.0845942228336,-1,-1,33,m,2000,6724,tt0202677,11632,9,0,0,,0
mr. parker,The Way of the Gun,0.250687757909,7.80694974666e-06,7.80694974666e-06,26,m,2000,6724,tt0202677,11632,9,1,1,Harry Potter - J. K. Rowling,0.0714285714286
obecks,The Way of the Gun,0.0384284731774,-1,-1,30,m,2000,6724,tt0202677,11632,9,0,0,,0
robin,The Way of the Gun,0.124054332875,0.0171395924586,0.0399923824034,27,f,2000,6724,tt0202677,11632,9,360,840,Batman - All Media Types,0.0416666666667
al simmons,Spawn,0.107157924343,-1,-1,30,m,1997,6726,tt0120177,7111,104,0,0,,0
clown,Spawn,0.253410209535,-1,-1,33,m,1997,6726,tt0120177,7111,104,0,0,,0
cogliostro,Spawn,0.0669385459148,-1,-1,61,m,1997,6726,tt0120177,7111,104,0,0,,0
cyan,Spawn,0.0587821684714,-1,-1,7,f,1997,6726,tt0120177,7111,104,0,0,,0
jason wynn,Spawn,0.12811137674,-1,-1,57,m,1997,6726,tt0120177,7111,104,0,0,,0
Spawn,Spawn,0.183377865279,-1,-1,30,m,1997,6726,tt0120177,7111,104,0,0,,0
terry fitzgeral,Spawn,0.0936577134018,-1,-1,36,m,1997,6726,tt0120177,7111,104,0,0,,0
wanda blake,Spawn,0.0720011250176,-1,-1,33,f,1997,6726,tt0120177,7111,104,0,0,,0
zack,Spawn,0.036563071298,0.392857142857,0.589285714286,11,m,1997,6726,tt0120177,7111,104,88,132,Power Rangers (2017),0.05
bigelow,The Rocketeer,0.0304395470595,-1,-1,41,m,1991,6727,tt0102803,8213,96,-1,0,,0
cliff,The Rocketeer,0.264824059418,-1,-1,32,m,1991,6727,tt0102803,8213,96,-1,0,,0
eddie valentine,The Rocketeer,0.0544259101425,-1,-1,52,m,1991,6727,tt0102803,8213,96,-1,0,,0
fitch,The Rocketeer,0.0284914160477,-1,-1,53,m,1991,6727,tt0102803,8213,96,-1,0,,0
howard hughes,The Rocketeer,0.0600267868014,-1,-1,39,m,1991,6727,tt0102803,8213,96,-1,0,,0
Jenny,The Rocketeer,0.185559478875,-1,-1,21,f,1991,6727,tt0102803,8213,96,-1,0,,0
malcolm,The Rocketeer,0.0393278948009,-1,-1,54,m,1991,6727,tt0102803,8213,96,-1,0,,0
