name, movie, percent of dialogue, percent of fanworks, age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works, AO3 fandom, title distance
david clay,Changeling,0.0279222766218,0.0,13,m,2008,795,tt0824747,13072,43,0,,1
detective leste,Changeling,0.0672429620563,0.0,39,m,2008,795,tt0824747,13072,43,0,,1
dr. earl w. tar,Changeling,0.0459761321909,0.0,68,m,2008,795,tt0824747,13072,43,0,,1
dr. john montgo,Changeling,0.0094094247246,0.0,40,m,2008,795,tt0824747,13072,43,0,,1
dr. jonathan st,Changeling,0.0364137086903,0.0,46,m,2008,795,tt0824747,13072,43,0,,1
gordon northcot,Changeling,0.0578335373317,0.0,38,m,2008,795,tt0824747,13072,43,0,,1
judge,Changeling,0.0146878824969,0.02,59,m,2008,795,tt0824747,13072,43,1,Little Shop of Horrors - All Media Types,0.003
mayor cryer,Changeling,0.0195073439412,0.0,54,m,2008,795,tt0824747,13072,43,0,,1
mrs. fox,Changeling,0.00826193390453,0.0,None,f,2008,795,tt0824747,13072,43,0,,1
nurse,Changeling,0.0133873929009,0.00118296529968,None,f,2008,795,tt0824747,13072,43,3,SHAKESPEARE William - Works,0.004004004004
reporter,Changeling,0.00910342717258,0.000891994350702,25,m,2008,795,tt0824747,13072,43,12,X-Men (Alternate Timeline Movies),0.00704721634954
rev. gustav bri,Changeling,0.0853733170135,0.0,55,m,2008,795,tt0824747,13072,43,0,,1
s.s. hahn,Changeling,0.0506425948592,0.0,59,m,2008,795,tt0824747,13072,43,0,,1
sanford clark,Changeling,0.0354957160343,0.0,14,m,2008,795,tt0824747,13072,43,0,,1
walter collins,Changeling,0.0103274173807,0.0,None,m,2008,795,tt0824747,13072,43,0,,1
bill,The Cincinnati Kid,0.0616326921236,0.241706161137,None,m,1965,805,tt0059037,10449,None,102,Southern Vampire Mysteries - Charlaine Harris,0.00634920634921
christian,The Cincinnati Kid,0.122404057805,0.0491916064671,22,f,1965,805,tt0059037,10449,None,143,Formula 1 RPF,0.00716845878136
craigie,The Cincinnati Kid,0.0438319456407,0.0,None,m,1965,805,tt0059037,10449,None,0,,1
hoban,The Cincinnati Kid,0.0267968226625,0.144275911882,51,m,1965,805,tt0059037,10449,None,799,Firefly,0.00444444444444
lady fingers,The Cincinnati Kid,0.0503397454302,0.0,59,f,1965,805,tt0059037,10449,None,0,,1
lancey howard,The Cincinnati Kid,0.143745812996,0.0,72,m,1965,805,tt0059037,10449,None,0,,1
melba,The Cincinnati Kid,0.0844099913867,0.0,24,f,1965,805,tt0059037,10449,None,1,どうぶつの森 | Animal Crossing Series,0.00533739992375
pig,The Cincinnati Kid,0.013111302517,0.0,41,m,1965,805,tt0059037,10449,None,9,Xī yóu jì | Journey to the West - Wú Cheng'en,0.00365519342065
shooter,The Cincinnati Kid,0.151402048043,0.0,53,m,1965,805,tt0059037,10449,None,0,,1
sokal,The Cincinnati Kid,0.0123456790123,0.0,47,m,1965,805,tt0059037,10449,None,0,,1
the cincinnati ,The Cincinnati Kid,0.27265767059,0.0,35,m,1965,805,tt0059037,10449,None,0,,1
yeller,The Cincinnati Kid,0.0173222317925,0.0,58,m,1965,805,tt0059037,10449,None,0,,1
arthur rose,The Cider House Rules,0.13672922252,0.0,47,m,1999,806,tt0124315,10444,98,0,,1
buster,The Cider House Rules,0.0195327460743,0.00102354145343,17,m,1999,806,tt0124315,10444,98,2,Zootopia (2016),0.00529100529101
candy kendall,The Cider House Rules,0.105419379548,0.0,24,f,1999,806,tt0124315,10444,98,0,,1
dr. wilbur larc,The Cider House Rules,0.210838759096,0.0,66,m,1999,806,tt0124315,10444,98,0,,1
fuzzy,The Cider House Rules,0.0108196093451,0.0,8,m,1999,806,tt0124315,10444,98,1,恋に落ちた海賊王 | Koi ni Ochita Kaizokuou | Pirates in Love,0.00264375413087
homer wells,The Cider House Rules,0.22673305247,0.0,24,m,1999,806,tt0124315,10444,98,0,,1
lt. wally worth,The Cider House Rules,0.0625239371888,0.0,30,m,1999,806,tt0124315,10444,98,0,,1
major winslow,The Cider House Rules,0.0167560321716,0.0,None,m,1999,806,tt0124315,10444,98,0,,1
mary agnes,The Cider House Rules,0.0110111068556,0.0,15,f,1999,806,tt0124315,10444,98,0,,1
mrs. goodhall,The Cider House Rules,0.00995787054768,0.0,67,f,1999,806,tt0124315,10444,98,0,,1
muddy,The Cider House Rules,0.0292033703562,0.000269796303791,34,m,1999,806,tt0124315,10444,98,2,The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien,0.00489895897122
nurse angela,The Cider House Rules,0.0334163155879,0.0,49,f,1999,806,tt0124315,10444,98,0,,1
nurse edna,The Cider House Rules,0.0419379548066,0.0,60,f,1999,806,tt0124315,10444,98,0,,1
olive worthingt,The Cider House Rules,0.0222137112218,0.0,49,f,1999,806,tt0124315,10444,98,0,,1
peaches,The Cider House Rules,0.0182880122558,0.0,32,m,1999,806,tt0124315,10444,98,8,ねこあつめ | Neko Atsume: Kitty Collector,0.00519143413368
ray kendall,The Cider House Rules,0.0111068556109,0.0,44,m,1999,806,tt0124315,10444,98,0,,1
rose rose,The Cider House Rules,0.0335120643432,0.0,28,f,1999,806,tt0124315,10444,98,0,,1
city editor,Citizen Kane,0.00957112588588,0.0,63,m,1941,808,tt0033467,13687,None,0,,1
emily monroe no,Citizen Kane,0.0425951632936,0.0,25,f,1941,808,tt0033467,13687,None,0,,1
herbert carter,Citizen Kane,0.021918608899,0.0,56,m,1941,808,tt0033467,13687,None,0,,1
jedediah leland,Citizen Kane,0.137648863885,0.0,36,m,1941,808,tt0033467,13687,None,0,,1
jerry thompson,Citizen Kane,0.0539928399211,0.0,25,m,1941,808,tt0033467,13687,None,0,,1
kane,Citizen Kane,0.340176810112,0.0149690295939,26,m,1941,808,tt0033467,13687,None,87,Professional Wrestling,0.0106951871658
mr. bernstein,Citizen Kane,0.120552348944,0.0,32,m,1941,808,tt0033467,13687,None,0,,1
mr. rawlston,Citizen Kane,0.0200920581574,0.0,37,m,1941,808,tt0033467,13687,None,0,,1
raymond,Citizen Kane,0.0266676408271,0.0273684210526,33,m,1941,808,tt0033467,13687,None,13,Layton Kyouju Series | Professor Layton Series,0.00524737631184
reilly,Citizen Kane,0.0151969021699,0.000677966101695,None,m,1941,808,tt0033467,13687,None,1,Fallout: New Vegas,0.0148148148148
rogers,Citizen Kane,0.0396726821071,0.139486653197,None,m,1941,808,tt0033467,13687,None,13048,The Avengers (Marvel) - All Media Types,0.00502765208648
susan alexander,Citizen Kane,0.121063783152,0.0,28,f,1941,808,tt0033467,13687,None,0,,1
the president,Citizen Kane,0.00840213341127,0.173913043478,None,m,1941,808,tt0033467,13687,None,4,Sonic the Hedgehog: The Animated Series,0.00603318250377
walter parks th,Citizen Kane,0.0424490392343,0.0,38,m,1941,808,tt0033467,13687,None,0,,1
aloka,City of Joy,0.0308357348703,0.0,None,f,1992,809,tt0103976,13880,30,0,,1
anouar,City of Joy,0.0245677233429,0.0,39,m,1992,809,tt0103976,13880,30,0,,1
ashok ghatak,City of Joy,0.0452449567723,0.0,40,m,1992,809,tt0103976,13880,30,0,,1
ashoka,City of Joy,0.0550432276657,0.416532647153,None,m,1992,809,tt0103976,13880,30,1295,Star Wars: The Clone Wars (2008) - All Media Types,0.00327868852459
betsy,City of Joy,0.0242074927954,0.000104035144964,None,f,1992,809,tt0103976,13880,30,22,Marvel,0.0
gangooly - con ,City of Joy,0.0418587896254,0.0,None,m,1992,809,tt0103976,13880,30,0,,1
hasari's mother,City of Joy,0.197334293948,0.0,None,f,1992,809,tt0103976,13880,30,0,,1
joan bethel,City of Joy,0.0948847262248,0.0,52,f,1992,809,tt0103976,13880,30,0,,1
manooj h. pal,City of Joy,0.0219020172911,0.0,None,m,1992,809,tt0103976,13880,30,0,,1
max lowe,City of Joy,0.34265129683,0.0,40,m,1992,809,tt0103976,13880,30,0,,1
poomina,City of Joy,0.0120317002882,0.0,None,f,1992,809,tt0103976,13880,30,0,,1
ram chander,City of Joy,0.0624639769452,0.0,None,m,1992,809,tt0103976,13880,30,0,,1
ravi,City of Joy,0.0100144092219,0.00805084745763,None,f,1992,809,tt0103976,13880,30,19,SHINee,0.0
schoolgirl,City of Joy,0.0109510086455,0.0,None,f,1992,809,tt0103976,13880,30,0,,1
shambu h. pal,City of Joy,0.014265129683,0.0,None,m,1992,809,tt0103976,13880,30,0,,1
veejay,City of Joy,0.0117435158501,0.0,None,m,1992,809,tt0103976,13880,30,0,,1
commander kates,Code of Silence,0.0696428571429,0.0,60,m,1985,811,tt0088936,3360,None,0,,1
det. brennan,Code of Silence,0.0485119047619,0.0,None,m,1985,811,tt0088936,3360,None,0,,1
det. cragie,Code of Silence,0.0934523809524,0.0,57,m,1985,811,tt0088936,3360,None,0,,1
det. dorato,Code of Silence,0.125892857143,0.0,41,m,1985,811,tt0088936,3360,None,0,,1
det. music,Code of Silence,0.0497023809524,0.0,None,m,1985,811,tt0088936,3360,None,0,,1
diana luna,Code of Silence,0.046130952381,0.0,24,f,1985,811,tt0088936,3360,None,0,,1
eddie cusack,Code of Silence,0.266964285714,0.0,45,m,1985,811,tt0088936,3360,None,0,,1
felix scalese,Code of Silence,0.0416666666667,0.0,68,m,1985,811,tt0088936,3360,None,0,,1
luis comacho,Code of Silence,0.124702380952,0.0,57,m,1985,811,tt0088936,3360,None,0,,1
partida,Code of Silence,0.0764880952381,0.0,None,f,1985,811,tt0088936,3360,None,0,,1
ted pirelli,Code of Silence,0.0568452380952,0.0,50,m,1985,811,tt0088936,3360,None,0,,1
al stump,Cobb,0.387727375651,0.0,43,m,1994,813,tt0109450,13249,2,0,,1
bill,Cobb,0.00981206128764,0.250200642055,None,m,1994,813,tt0109450,13249,2,1247,Battlestar Galactica (2003),0.0
louis prima,Cobb,0.0163031172164,0.0,45,m,1994,813,tt0109450,13249,2,0,,1
mud,Cobb,0.00792512642464,3.77995615251e-05,53,m,1994,813,tt0109450,13249,2,6,Supernatural,0.0
ramona,Cobb,0.0456638236848,0.0,33,f,1994,813,tt0109450,13249,2,0,,1
ty cobb,Cobb,0.506151407653,0.0,48,m,1994,813,tt0109450,13249,2,0,,1
willie,Cobb,0.0264170880821,0.242424242424,59,m,1994,813,tt0109450,13249,2,8,The Great Escape (1963),0.0
bellhop,Confessions of a Dangerous Mind,0.0165255394701,0.0,None,m,2002,814,tt0270288,7322,None,0,,1
chuck barris,Confessions of a Dangerous Mind,0.551488664299,0.0,34,m,2002,814,tt0270288,7322,None,0,,1
jim byrd,Confessions of a Dangerous Mind,0.0460256760448,0.0,41,m,2002,814,tt0270288,7322,None,0,,1
keeler,Confessions of a Dangerous Mind,0.0345534007102,2.38971466807e-05,58,m,2002,814,tt0270288,7322,None,1,Doctor Who,0.00629425649095
larry goldberg,Confessions of a Dangerous Mind,0.0165255394701,0.0,65,m,2002,814,tt0270288,7322,None,0,,1
loretta,Confessions of a Dangerous Mind,0.014613493581,0.000306811208836,33,f,2002,814,tt0270288,7322,None,3,NCIS,0.00184331797235
patricia watson,Confessions of a Dangerous Mind,0.0539470090139,0.0,35,f,2002,814,tt0270288,7322,None,1,新・光神話 パルテナの鏡 | Kid Icarus: Uprising (Video Game),0.0031117397454
penny,Confessions of a Dangerous Mind,0.154056268779,0.0225165562914,27,f,2002,814,tt0270288,7322,None,34,Lost,0.0036866359447
picard,Confessions of a Dangerous Mind,0.0217153783119,0.00205101607808,None,m,2002,814,tt0270288,7322,None,87,Star Trek,0.00483870967742
pretty woman,Confessions of a Dangerous Mind,0.0181644359465,0.000757002271007,31,f,2002,814,tt0270288,7322,None,1,SKAM (TV),0.00161290322581
simon oliver,Confessions of a Dangerous Mind,0.0579076754985,0.5,58,m,2002,814,tt0270288,7322,None,1,Party (BBC Radio),0.00537634408602
tuvia, age 8,Confessions of a Dangerous Mind,0.0144769188746,0.0,11,f,2002,814,tt0270288,7322,None,0,,1
dray,Collateral Damage,0.0291986359761,0.0,38,m,2002,815,tt0233469,4692,59,0,,1
felix ramirez,Collateral Damage,0.0935635123615,0.0,38,m,2002,815,tt0233469,4692,59,0,,1
gordy brewer,Collateral Damage,0.251918158568,0.0,55,m,2002,815,tt0233469,4692,59,0,,1
joe phipps,Collateral Damage,0.105498721228,0.0,51,m,2002,815,tt0233469,4692,59,0,,1
mike,Collateral Damage,0.0430520034101,0.0749870659484,None,m,2002,815,tt0233469,4692,59,2464,Shingeki no Kyojin | Attack on Titan,0.00524109014675
orosco,Collateral Damage,0.057757885763,0.0,None,m,2002,815,tt0233469,4692,59,0,,1
peter brandt,Collateral Damage,0.0954816709292,0.0,41,m,2002,815,tt0233469,4692,59,0,,1
sean armstrong,Collateral Damage,0.12936913896,0.0,45,m,2002,815,tt0233469,4692,59,0,,1
selena perrini,Collateral Damage,0.100170502984,0.0,38,f,2002,815,tt0233469,4692,59,0,,1
the wolf,Collateral Damage,0.0349531116795,0.0,None,m,2002,815,tt0233469,4692,59,35,Rotkäppchen | Little Red Riding Hood (Fairy Tale),0.00477611940299
updegraf,Collateral Damage,0.0590366581415,0.0,None,m,2002,815,tt0233469,4692,59,0,,1
angela dodson,Constantine,0.204344245419,8.0617205324e-06,35,f,2005,818,tt0360486,9714,102,1,Harry Potter - J. K. Rowling,0.00915750915751
balthazar,Constantine,0.023471278567,0.000413538618145,40,m,2005,818,tt0360486,9714,102,39,Sherlock (TV),0.00641025641026
beeman,Constantine,0.0311920938851,0.0,None,m,2005,818,tt0360486,9714,102,0,,1
chas kramer,Constantine,0.0370599135269,0.0,19,m,2005,818,tt0360486,9714,102,1,ねこあつめ | Neko Atsume: Kitty Collector,0.00381388253242
corridor - john,Constantine,0.0140004117768,0.0,None,m,2005,818,tt0360486,9714,102,0,,1
detective weiss,Constantine,0.0337656989911,0.010582010582,None,m,2005,818,tt0360486,9714,102,2,Constantine (2005),0.0421455938697
ellie,Constantine,0.0470455013383,0.00393026694684,29,f,2005,818,tt0360486,9714,102,101,Doctor Who (2005),0.00840336134454
father hennessy,Constantine,0.0474572781552,0.0,45,m,2005,818,tt0360486,9714,102,0,,1
gabriel,Constantine,0.0502367716698,0.00184501845018,45,f,2005,818,tt0360486,9714,102,174,Sherlock (TV),0.00641025641026
john constantin,Constantine,0.397364628371,0.0,41,m,2005,818,tt0360486,9714,102,0,,1
man,Constantine,0.0163681284744,0.0,None,m,2005,818,tt0360486,9714,102,0,,1
midnite,Constantine,0.0707226683138,0.0046403712297,41,m,2005,818,tt0360486,9714,102,4,Hellblazer & Related Fandoms,0.00549450549451
satan,Constantine,0.0269713815112,0.666666666667,52,m,2005,818,tt0360486,9714,102,40,Hataraku Maou-Sama! | The Devil Is a Part-Timer!,0.00423728813559
chairman of joi,Contact,0.0169419376809,0.0,60,m,1997,821,tt0118884,11746,191,0,,1
david drumlin,Contact,0.119359782053,0.0,64,m,1997,821,tt0118884,11746,191,0,,1
ellie,Contact,0.414609228674,0.0594744121715,35,f,1997,821,tt0118884,11746,191,86,Jurassic Park (Movies),0.00626959247649
